id,elec_type_name,volt_name,,contract_cap,run_cap,shift_no,build_date,cancel_date,chk_cycle,last_chk_date,tmp_name,tmp_date
341404617,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,80.0,80.0,1.0,2007-02-07 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
376069014,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,1.0,2007-12-22 00:00:00,,12,2021-04-22 00:00:00,非临时用电,
376100069,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,630.0,630.0,3.0,2003-07-11 15:08:00,,12,2021-12-01 00:00:00,非临时用电,
858532606,商业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2010-02-09 00:00:00,,12,2021-07-07 00:00:00,非临时用电,
884378207,普通工业,交流10kV,居民合表电价(1-10千伏）,330.0,330.0,1.0,2010-03-12 00:00:00,,12,2021-07-31 00:00:00,非临时用电,
939672264,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,2.0,2010-07-13 00:00:00,,12,2021-09-30 00:00:00,非临时用电,
1384940664,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2010-09-27 00:00:00,,12,2021-11-08 00:00:00,非临时用电,2011-03-26 00:00:00
1680624388,大工业用电,交流10kV,居民合表电价(1-10千伏）,3250.0,2250.0,,2013-05-03 00:00:00,,12,2021-07-31 00:00:00,非临时用电,
1710763113,非居民照明,交流10kV,居民合表电价(1-10千伏）,1115.0,1115.0,,2014-01-07 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1740719251,非居民照明,交流10kV,居民合表电价(1-10千伏）,4690.0,4690.0,,2014-01-14 00:00:00,,12,2021-05-28 00:00:00,非临时用电,
1965579341,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,,2014-09-30 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1986840711,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,4.0,2015-01-20 00:00:00,,12,2021-03-31 00:00:00,非临时用电,
1986976879,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,4.0,2015-05-22 00:00:00,,12,2021-05-31 00:00:00,非临时用电,
1987072948,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,4.0,2015-05-22 00:00:00,,12,2021-05-31 00:00:00,非临时用电,
2013341321,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,,2014-09-15 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
2269589463,商业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2017-06-06 00:00:00,,12,2021-07-31 00:00:00,非临时用电,
2419823039,大工业用电,交流10kV,居民合表电价(1-10千伏）,1380.0,1380.0,,2017-08-15 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
2616217331,学校教学和学生生活用电,交流10kV,居民合表电价(1-10千伏）,2000.0,2000.0,,2018-08-27 00:00:00,,12,2020-10-21 00:00:00,非临时用电,
2706525470,普通工业,交流10kV,居民合表电价(1-10千伏）,450.0,450.0,,2019-02-16 00:00:00,,12,2021-02-28 00:00:00,非临时用电,
170776738,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,1.0,2000-01-01 00:00:00,,12,2021-04-02 00:00:00,非临时用电,
170878594,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2003-06-02 17:44:00,,12,2021-07-01 00:00:00,非临时用电,
170910394,大工业用电,交流10kV,居民合表电价(1-10千伏）,1575.0,1575.0,2.0,2006-09-28 17:35:00,,12,2021-03-31 00:00:00,非临时用电,
170929288,大工业用电,交流10kV,居民合表电价(1-10千伏）,1380.0,1380.0,4.0,2008-09-27 00:00:00,,12,2021-06-28 00:00:00,非临时用电,
170932656,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,80.0,80.0,4.0,2009-01-14 18:25:00,,12,2021-04-02 00:00:00,非临时用电,
376101203,非居民照明,交流10kV,居民合表电价(1-10千伏）,2910.0,2910.0,4.0,2008-12-19 00:00:00,,12,2021-12-31 00:00:00,非临时用电,
459210956,大工业用电,交流10kV,居民合表电价(1-10千伏）,3215.0,2500.0,2.0,2005-08-24 00:00:00,,12,2021-11-22 00:00:00,非临时用电,
459212126,普通工业,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,2.0,2008-06-09 00:00:00,,12,2021-03-08 00:00:00,非临时用电,
459212211,大工业用电,交流10kV,居民合表电价(1-10千伏）,650.0,650.0,2.0,2008-07-22 00:00:00,,12,2021-06-01 00:00:00,非临时用电,
886465933,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,4.0,2009-12-28 00:00:00,,12,2021-04-02 00:00:00,非临时用电,
1380154601,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,2.0,2010-12-24 00:00:00,,12,2021-01-19 00:00:00,非临时用电,
1384883700,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,1250.0,1250.0,4.0,2011-01-13 00:00:00,,12,2021-01-27 00:00:00,非临时用电,
1409133295,学校教学和学生生活用电,交流10kV,居民合表电价(1-10千伏）,3660.0,3660.0,,2011-04-03 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1500097055,商业用电,交流10kV,居民合表电价(1-10千伏）,400.0,400.0,4.0,2012-12-06 00:00:00,,12,2021-11-22 00:00:00,非临时用电,
1599670275,商业用电,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,2.0,2012-10-26 00:00:00,,12,2021-11-08 00:00:00,非临时用电,2014-10-25 00:00:00
1628305731,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2013-11-05 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
1710765358,非居民照明,交流10kV,居民合表电价(1-10千伏）,945.0,945.0,,2014-01-07 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1753418970,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,,2013-10-17 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
2125497929,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2015-05-24 00:00:00,,12,2021-06-01 00:00:00,非临时用电,
2173611601,大工业用电,交流10kV,居民合表电价(1-10千伏）,5400.0,5400.0,,2015-11-07 00:00:00,,12,2021-10-13 00:00:00,非临时用电,
2212852935,普通工业,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,,2016-10-18 00:00:00,,12,2021-02-23 00:00:00,非临时用电,
2463177507,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2017-12-15 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
2616236978,学校教学和学生生活用电,交流10kV,居民合表电价(1-10千伏）,1260.0,1260.0,,2018-08-25 00:00:00,,12,2020-10-21 00:00:00,非临时用电,
2834032757,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,800.0,800.0,,2019-11-04 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
2873700452,学校教学和学生生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2020-01-10 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
106951460,普通工业,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,2.0,2001-03-14 15:49:00,,12,2021-02-28 00:00:00,非临时用电,
170776733,商业用电,交流10kV,居民合表电价(1-10千伏）,630.0,630.0,1.0,2000-01-01 00:00:00,,12,2021-11-08 00:00:00,非临时用电,
170776926,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,100.0,100.0,1.0,2000-01-01 00:00:00,,12,2021-04-01 00:00:00,非临时用电,
170785192,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,189.0,189.0,1.0,2000-01-01 00:00:00,,12,2021-04-02 00:00:00,非临时用电,
170894771,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2004-11-19 17:09:00,,12,2021-04-02 00:00:00,非临时用电,
170902115,普通工业,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,1.0,2005-12-05 08:05:00,,12,2021-07-31 00:00:00,非临时用电,
170908771,普通工业,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,1.0,2006-06-26 09:44:00,,12,2021-02-05 00:00:00,非临时用电,
170931480,大工业用电,交流10kV,居民合表电价(1-10千伏）,4750.0,2750.0,3.0,2008-12-23 10:43:00,,12,2021-05-20 00:00:00,非临时用电,
341298363,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,1.0,2007-02-07 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
375688948,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,2.0,2003-07-11 00:00:00,,12,2021-11-30 00:00:00,非临时用电,
375980807,商业用电,交流10kV,居民合表电价(1-10千伏）,400.0,400.0,1.0,2003-07-11 15:08:00,,12,2021-09-30 00:00:00,非临时用电,
459210889,大工业用电,交流10kV,居民合表电价(1-10千伏）,2400.0,1900.0,2.0,2005-06-29 00:00:00,,12,2021-06-30 00:00:00,非临时用电,
916218696,大工业用电,交流10kV,居民合表电价(1-10千伏）,3500.0,3500.0,,2010-01-06 00:00:00,,12,2020-03-23 00:00:00,非临时用电,
1385283583,非工业,交流10kV,居民合表电价(1-10千伏）,2050.0,2050.0,,2011-09-19 00:00:00,,12,2021-11-30 00:00:00,非临时用电,
1439290130,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,3.0,2011-08-09 00:00:00,,12,2021-01-06 00:00:00,非临时用电,
1462996784,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2011-07-04 00:00:00,,12,2021-01-19 00:00:00,非临时用电,
1657709395,非居民照明,交流10kV,居民合表电价(1-10千伏）,3790.0,3790.0,,2013-01-15 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
1710757647,商业用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,,2014-01-06 00:00:00,,12,2021-11-30 00:00:00,非临时用电,
1710759058,商业用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,,2014-01-08 00:00:00,,12,2021-04-22 00:00:00,非临时用电,
1986751012,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2015-01-21 00:00:00,,12,2021-03-31 00:00:00,非临时用电,
2019501019,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2015-01-27 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
2076933093,大工业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2015-01-22 00:00:00,,12,2021-03-17 00:00:00,非临时用电,
2337439445,商业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2017-09-15 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
2381904829,大工业用电,交流10kV,居民合表电价(1-10千伏）,6560.0,6560.0,,2017-08-08 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
2390088931,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,400.0,400.0,,2017-09-11 00:00:00,,12,2021-11-08 00:00:00,非临时用电,
2857185163,学校教学和学生生活用电,交流10kV,居民合表电价(1-10千伏）,1600.0,1600.0,,2020-01-14 00:00:00,,12,2021-08-31 00:00:00,非临时用电,
170775890,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,1.0,2000-01-01 00:00:00,,12,2021-01-18 00:00:00,非临时用电,
170785907,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,1000.0,1000.0,4.0,2000-01-01 00:00:00,,12,2021-11-08 00:00:00,非临时用电,
170788642,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,80.0,0.0,1.0,2000-01-01 00:00:00,,12,2021-07-31 00:00:00,非临时用电,
170795455,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2000-01-01 00:00:00,,12,2021-04-05 00:00:00,非临时用电,
170805066,大工业用电,交流10kV,居民合表电价(1-10千伏）,1115.0,1115.0,3.0,2002-07-08 15:00:00,,12,2021-11-29 00:00:00,非临时用电,
170888216,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,1.0,2004-04-16 16:26:00,,12,2021-05-31 00:00:00,非临时用电,
170897249,大工业用电,交流10kV,居民合表电价(1-10千伏）,2075.0,2075.0,2.0,2005-05-18 08:09:00,,12,2021-05-06 00:00:00,非临时用电,
170913701,商业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2006-12-08 14:25:00,,12,2021-01-31 00:00:00,非临时用电,
170926790,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2008-04-29 08:35:00,,12,2021-09-30 00:00:00,非临时用电,
170926998,商业用电,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,1.0,2000-01-01 00:00:00,,12,2021-11-08 00:00:00,非临时用电,
170928830,普通工业,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,2.0,2008-08-25 14:58:00,,12,2021-07-31 00:00:00,非临时用电,
376100067,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,2.0,2003-07-11 15:08:00,,12,2021-12-01 00:00:00,非临时用电,
376100068,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,100.0,100.0,2.0,2003-07-11 15:08:00,,12,2021-12-01 00:00:00,非临时用电,
462759975,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2009-01-06 19:35:00,,12,2021-03-31 00:00:00,非临时用电,
1378715324,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,125.0,125.0,,2011-09-13 00:00:00,2021-11-03 08:46:00,12,2019-04-27 00:00:00,非临时用电,
1456299022,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,2.0,2011-08-19 00:00:00,,12,2021-01-27 00:00:00,非临时用电,2013-08-18 00:00:00
1506199428,商业用电,交流10kV,居民合表电价(1-10千伏）,1692.0,1692.0,,2012-11-29 00:00:00,,12,2021-11-26 00:00:00,非临时用电,
1552501238,商业用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,,2012-11-28 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1554436820,大工业用电,交流10kV,居民合表电价(1-10千伏）,880.0,630.0,,2013-04-16 00:00:00,,12,2021-04-30 00:00:00,非临时用电,
1655350861,商业用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,,2012-12-11 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1710774842,非居民照明,交流10kV,居民合表电价(1-10千伏）,945.0,945.0,,2014-01-07 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1740747320,非居民照明,交流10kV,居民合表电价(1-10千伏）,3275.0,3275.0,,2014-01-14 00:00:00,,12,2021-05-28 00:00:00,非临时用电,
2648480595,学校教学和学生生活用电,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,,2018-11-20 14:02:00,,12,2021-11-29 00:00:00,非临时用电,
170776663,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,100.0,100.0,1.0,2000-01-01 00:00:00,,12,2021-04-02 00:00:00,非临时用电,
170783838,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2000-01-01 00:00:00,,12,2021-07-02 00:00:00,非临时用电,
170786449,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,1.0,2000-01-01 00:00:00,,12,2021-01-11 00:00:00,非临时用电,
170872476,普通工业,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,4.0,2002-10-31 14:26:00,,12,2021-11-30 00:00:00,非临时用电,
170892525,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,4.0,2004-07-23 14:59:00,,12,2021-04-01 00:00:00,非临时用电,
375963089,大工业用电,交流10kV,居民合表电价(1-10千伏）,2825.0,2825.0,1.0,2003-07-11 15:07:00,,12,2021-04-22 00:00:00,非临时用电,
459211954,大工业用电,交流10kV,居民合表电价(1-10千伏）,690.0,690.0,2.0,2007-08-16 00:00:00,,12,2021-10-31 00:00:00,非临时用电,
1468187725,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2012-08-02 00:00:00,,12,2021-07-31 00:00:00,非临时用电,
1569879510,商业用电,交流10kV,居民合表电价(1-10千伏）,880.0,880.0,4.0,2012-07-02 00:00:00,,12,2021-08-31 00:00:00,非临时用电,
1579343973,商业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2012-08-24 00:00:00,,12,2021-08-31 00:00:00,非临时用电,
1619121634,商业用电,交流10kV,居民合表电价(1-10千伏）,630.0,630.0,4.0,2012-12-07 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
1636699254,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2013-02-06 00:00:00,,12,2021-01-18 00:00:00,非临时用电,
1906469398,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,,2014-03-25 00:00:00,,12,2021-11-25 00:00:00,非临时用电,
1965609612,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,160.0,160.0,,2014-11-26 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
2001646445,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,1.0,2015-01-28 00:00:00,,12,2021-03-31 00:00:00,非临时用电,
2017701964,非居民照明,交流10kV,居民合表电价(1-10千伏）,900.0,900.0,,2014-12-31 00:00:00,,12,2021-11-30 00:00:00,非临时用电,
2056821818,大工业用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,,2014-12-03 00:00:00,,12,2021-04-02 00:00:00,非临时用电,
2075111452,大工业用电,交流10kV,居民合表电价(1-10千伏）,3450.0,3450.0,,2015-08-27 00:00:00,,12,2021-11-17 00:00:00,非临时用电,
2122644658,大工业用电,交流10kV,居民合表电价(1-10千伏）,1890.0,1890.0,1.0,2015-10-22 00:00:00,,12,2021-03-25 00:00:00,非临时用电,
2197822765,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,,2015-12-15 00:00:00,,12,2021-12-31 00:00:00,非临时用电,
2568754876,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,800.0,800.0,,2018-07-19 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
170776664,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,200.0,200.0,1.0,2000-01-01 00:00:00,,12,2021-04-02 00:00:00,非临时用电,
170897028,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,2.0,2005-04-07 08:03:00,,12,2021-04-05 00:00:00,非临时用电,
170904161,普通工业,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,1.0,2006-01-26 15:45:00,,12,2021-04-02 00:00:00,非临时用电,
170908398,大工业用电,交流10kV,居民合表电价(1-10千伏）,630.0,630.0,1.0,2006-05-30 17:52:00,,12,2021-01-31 00:00:00,非临时用电,
375987931,乡村居民生活用电,交流10kV,居民合表电价(1-10千伏）,80.0,80.0,2.0,2003-07-11 15:08:00,,12,2021-01-31 00:00:00,非临时用电,
375994708,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,50.0,50.0,1.0,2003-07-11 15:08:00,,12,2021-12-01 00:00:00,非临时用电,
376036997,普通工业,交流10kV,居民合表电价(1-10千伏）,280.0,280.0,1.0,2006-11-27 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
1552248562,商业用电,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,4.0,2012-05-31 00:00:00,,12,2021-01-13 00:00:00,非临时用电,
1633151960,大工业用电,交流10kV,居民合表电价(1-10千伏）,650.0,650.0,,2013-03-29 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
1986976688,城镇居民生活用电,交流10kV,居民合表电价(1-10千伏）,315.0,315.0,4.0,2015-05-22 00:00:00,,12,2021-05-31 00:00:00,非临时用电,
2039824337,普通工业,交流10kV,居民合表电价(1-10千伏）,500.0,500.0,1.0,2014-08-18 00:00:00,,12,2021-05-31 00:00:00,非临时用电,2014-05-07 00:00:00
2342788462,商业用电,交流10kV,居民合表电价(1-10千伏）,250.0,250.0,4.0,2017-09-13 00:00:00,,12,2021-12-01 00:00:00,非临时用电,
2720099254,普通工业,交流10kV,居民合表电价(1-10千伏）,750.0,750.0,,2019-03-28 00:00:00,,12,2021-03-25 00:00:00,非临时用电,
2846196227,商业用电,交流10kV,居民合表电价(1-10千伏）,2250.0,2250.0,,2019-11-29 00:00:00,,12,2021-01-31 00:00:00,非临时用电,
183779542,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779543,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
