"   ","ID","ELEC_TYPE_NAME","VOLT_NAME","PRC_NAME","CONTRACT_CAP","RUN_CAP","SHIFT_NO","BUILD_DATE","CANCEL_DATE","CHK_CYCLE","LAST_CHK_DATE","TMP_NAME","TMP_DATE","IS_FLAG"
"181","329491512","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"182","329492209","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"183","329492395","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"184","329493478","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"185","329495373","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","15.000000","15.000000","1","2005/7/18","","24","2005/7/18","非临时用电","","0"
"186","329495479","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"187","329495508","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"188","329495633","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"189","329496020","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"190","329496296","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"191","329496345","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/7/18","","24","2007/7/18","非临时用电","","0"
"192","329496888","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"193","329498462","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"194","329498849","乡村居民生活用电","交流380V","居民合表电价(不满1千伏）","39.000000","39.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"195","329499030","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"196","329499082","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"197","329500732","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"198","329501120","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","2005/7/18","","240","2005/7/18","非临时用电","","0"
"199","329501277","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"200","329502918","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"201","329503541","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"202","329503942","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/7/18","","60","2005/7/18","非临时用电","","0"
"203","329504093","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","24","2005/7/18","非临时用电","","0"
"204","329504717","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"205","329505473","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"206","329505673","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"207","329505674","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"208","329505778","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"209","329506276","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","24","2005/7/18","非临时用电","","0"
"210","329506713","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/18","","240","2005/7/18","非临时用电","","0"
"211","329470620","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"212","329470773","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","12","2021/1/31","非临时用电","","0"
"213","329470933","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"214","329470937","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"215","329470962","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"216","329470968","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"217","329471090","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"218","329471208","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"219","329471214","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"220","329471303","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"221","329471311","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","24","2005/6/18","非临时用电","","0"
"222","329471511","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/7/24","","240","2005/7/24","非临时用电","","0"
"223","329471862","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"224","329471897","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"225","329472042","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"226","329472092","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"227","329472093","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"228","329472223","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"229","329472350","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","1","2005/6/18","","24","2013/6/10","非临时用电","","0"
"230","329472622","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"231","329472801","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","24.000000","24.000000","","2005/6/18","","240","2005/6/18","非临时用电","","0"
"232","329473177","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"233","329473330","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"234","329473491","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"235","329473578","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"236","329473627","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"237","329473887","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"238","329473947","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"239","329474076","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"240","329474169","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","3.000000","3.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"241","329474225","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"242","329474292","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"243","329474295","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"244","329474401","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","6.000000","6.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"245","329474405","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"246","329474416","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"247","329474451","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"248","329474507","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"249","329474575","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
"250","329474578","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2005/6/18","","240","2005/6/18","非临时用电","","0"
